Id,Front,Left,Rear,Right
2c91809858d7cf0d0158de58fb6d3f58,0.001565806,0.002021304,0.990932548,0.005480342
2c91808b564673aa0156556a61406d60,0.996323439,0.001042793,0.001020134,0.001613634
2c91809458d7ccb10158def9d87f5c15,0.99428815,0.001035637,0.001815881,0.002860332
2c91808b564673aa0156556a61406d5c,0.996323439,0.001042793,0.001020134,0.001613634
2c91808b564673aa0156559673506efc,0.008171233,0.004485343,0.985832311,0.001511114
2c91808b564673aa0156559673506efb,0.996323439,0.001042793,0.001020134,0.001613634
2c91809458d7ccb10158df04b8485d22,0.99552391,0.00121488,0.00118838,0.00207283
2c91809458d7ccb10158df04b8485d2b,0.994097504,0.001170507,0.001952047,0.002779942
2c91809458d7ccb10158df04b8485d27,0.418924696,0.003496624,0.007129942,0.570448738
2c91809858d7cf0d0158dee9a9da505c,0.002166996,0.002964783,0.993493642,0.00137458
2c91809858d7cf0d0158decea75c4cd5,0.001797004,0.002483872,0.99451095,0.001208175
2c918086561408580156555ce78f6637,0.993717629,0.001187119,0.002079346,0.003015906
2c91809b569549240156a192b3d34d36,0.00196921,0.005402735,0.99123296,0.001395095
2c918086561408580156555ce78f6633,0.996323439,0.001042793,0.001020134,0.001613634
2c9180a1569549120156a1912b385199,0.99301502,0.001200276,0.002256016,0.003528688
2c918095593dd236015964cbc00a0b38,0.00970428,0.004701175,0.984328142,0.001266402
2c918086593dca3101596316429e709d,0.001474274,0.003644744,0.993836875,0.001044107
2c918087584dd847015871ea9afe0ef9,0.006804198,0.006358785,0.985566405,0.001270612
2c918095593dd236015962cabdd26445,0.99607606,0.001116787,0.001085863,0.001721291
2c918086593dca3101596316429e7097,0.996328137,0.001042798,0.001015423,0.001613642
2c918084595dea34015962d5a9ae29d3,0.00818653,0.00451092,0.985988032,0.001314518
2c918084595dea34015962d5a9ae29d1,0.996257861,0.001064586,0.001036639,0.001640914
2c91808b564673aa01565588b7146e6d,0.006334372,0.007108505,0.985321366,0.001235757
2c918095593dd236015964cca2e10b51,0.995469879,0.00127448,0.001182924,0.002072718
2c918095593dd236015964ca3e210af5,0.994656837,0.001438614,0.001365132,0.002539417
2c91808b564673aa01565588b7156e77,0.010149407,0.004229121,0.984296981,0.001324491
2c91808656140858015655afd6ab68f1,0.991521585,0.001431245,0.002721928,0.004325242
2c9180a758e911f10158fdf809016da0,0.001499129,0.00193523,0.995503931,0.00106171
2c9180a758e911f10158fdfa67c66dad,0.00618247,0.004208588,0.988403319,0.001205624
2c91809858d7cf0d0158df0f196553e6,0.002221723,0.01721748,0.978994012,0.001566785
2c91809458d7ccb10158de842fdc4d2a,0.001419318,0.001577989,0.995997507,0.001005186
2c91809458d7ccb10158de8f2fed4eb6,0.006900102,0.00399009,0.987860178,0.00124963
2c91809458d7ccb10158dec8560755f2,0.994492644,0.000953302,0.001791807,0.002762247
2c91809458d7ccb10158deab05c8520e,0.001949277,0.002542056,0.99427219,0.001236476
2c91809458d7ccb10158dea0f51150e8,0.012538338,0.004282672,0.981628729,0.001550262
2c91809f584dd9d60158588884b116cf,0.953779237,0.003552106,0.006681091,0.035987565
2c91809458d7ccb10158dea0f51150e7,0.992540479,0.001334332,0.002367399,0.00375779
2c91809458d7ccb10158dece203856a3,0.992709519,0.00126284,0.002323011,0.00370463
2c91809458d7ccb10158de8c09674e6e,0.996110718,0.001136837,0.001077568,0.001674877
2c91809858d7cf0d0158dedee32e4ee7,0.008034779,0.006448327,0.983969884,0.00154701
2c91809858d7cf0d0158de87a93f441b,0.009315118,0.003496981,0.985972284,0.001215617
2c91809858d7cf0d0158de6f036a40e5,0.995926418,0.001250299,0.001056034,0.001767249
2c91808b564673aa015655c41c7370bf,0.001567378,0.002023333,0.991927206,0.004482083
2c91808b564673aa0156559d73a96f6d,0.993645204,0.001157249,0.002027027,0.003170521
2c91808b564673aa0156559d73a96f6c,0.008364734,0.003947958,0.986595716,0.001091592
2c91808956c74bd00156fee5ac9f05fe,0.001487549,0.001920282,0.995535846,0.001056324
2c91808956c74bd00156fee5ac9f0604,0.996328137,0.001042798,0.001015423,0.001613642
2c91808b564673aa0156559b15596f4b,0.001529322,0.002202227,0.995240588,0.001027863
2c91809858d7cf0d0158de7ca789429d,0.001593179,0.002484335,0.994895236,0.00102725
2c91808956c74bd0015705287afb5c0f,0.322344323,0.666425407,0.007237783,0.003992487
2c91808b58e456050158fdfe413c3dcd,0.001443606,0.00166009,0.995873916,0.001022388
2c91809858d7cf0d0158de7c10974274,0.993891744,0.001642193,0.001599083,0.00286698
2c91809757018372015705b2a0a624e1,0.006443313,0.004351714,0.987838228,0.001366746
2c91808956c74bd0015705560ebd5f71,0.008754353,0.003913867,0.98571545,0.001616331
2c91809458d7ccb10158dea4b513515d,0.995523466,0.0014599,0.001091223,0.001925411
2c91808656140858015655f5823e6d51,0.996053359,0.001122764,0.00109329,0.001730587
2c91809458d7ccb10158dea4b513515b,0.005253168,0.003441163,0.990190858,0.001114811
2c91808656140858015655f5823e6d4f,0.001443626,0.001646408,0.995887564,0.001022402
2c91809458d7ccb10158de6149394994,0.991455868,0.001149314,0.002541383,0.004853435
2c91808b58e456050158fdfe413c3dc4,0.991501696,0.001172151,0.002256317,0.005069836
2c91809858d7cf0d0158de5edef43fb7,0.996328137,0.001042798,0.001015423,0.001613642
2c9180a758e911f10158fe0a97766e4f,0.994095213,0.001807134,0.001462882,0.002634771
2c91808b58e456050158fdfe413c3dbe,0.001487409,0.002014407,0.99544196,0.001056224
2c9180975701837201570516f88f196b,0.995523809,0.00121488,0.001188482,0.00207283
2c91809458d7ccb10158dea4b513515a,0.995037113,0.000907067,0.001668561,0.002387259
2c91809458d7ccb10158deb0516752e9,0.006534176,0.003880781,0.988491353,0.00109369
2c91809458d7ccb10158ded80e4757f6,0.003564381,0.055397128,0.938507592,0.002530899
2c91809458d7ccb10158de58141748d4,0.996110718,0.001136837,0.001077568,0.001674877
2c91809458d7ccb10158ded80e4757fb,0.996272412,0.001093954,0.001020082,0.001613551
2c91809458d7ccb10158deaf57b852ae,0.001745672,0.002542575,0.994475025,0.001236728
2c91809858d7cf0d0158deaba8df48c2,0.001443606,0.00166009,0.995873916,0.001022388
2c91809458d7ccb10158de71c8b94ad8,0.99044012,0.001209018,0.002299239,0.006051623
2c91809458d7ccb10158deaf57b852ac,0.996040864,0.00112012,0.001061722,0.001777294
2c91809458d7ccb10158deaf57b852aa,0.996328137,0.001042798,0.001015423,0.001613642
2c918086561408580156553279bf643f,0.996053359,0.001122764,0.00109329,0.001730587
2c91808656140858015655bb86966981,0.9016769,0.091024444,0.00484069,0.002457966
2c91808656140858015655bb86966983,0.978399922,0.008042838,0.004469691,0.00908755
2c91808b564673aa01565583af376e39,0.008145865,0.003728588,0.987068585,0.001056963
2c91808b564673aa015655c2d69170af,0.059525585,0.005317267,0.343427128,0.59173002
2c91808b564673aa01565583af376e3f,0.99546441,0.001274473,0.001188411,0.002072706
2c91808b564673aa01565583af376e41,0.001584167,0.002051503,0.995359788,0.001004543
2c91808b564673aa015655c2d69170b1,0.996328137,0.001042798,0.001015423,0.001613642
2c918086561408580156559c66686881,0.994543658,0.001371107,0.00137115,0.002714085
2c918086561408580156553c92196498,0.0091552,0.004565962,0.984998847,0.001279991
2c918086561408580156553c92196497,0.996172166,0.001085699,0.001062108,0.001680027
2c91808b564673aa0156555e33326cce,0.994875373,0.001390995,0.001360313,0.002373319
2c91808b564673aa0156564597bf7a79,0.995029403,0.00090706,0.001676297,0.002387241
2c91808b564673aa015655f0d4a37315,0.008365358,0.003873628,0.98666934,0.001091674
2c91808b564673aa0156559ea4e46f8a,0.996097688,0.001192658,0.001077554,0.001632101
2c9180865614085801565555d11265e5,0.001599217,0.001778,0.991025504,0.00559728
2c91809b569549240156a1915bab4cd3,0.994985075,0.000951568,0.001676222,0.002387134
2c918086561408580156557c4b346729,0.992925496,0.001287865,0.00225827,0.00352837
2c918086561408580156557c4b34672a,0.001443312,0.001863177,0.995671331,0.00102218
2c9180a1569549120156a188ab104e98,0.006759736,0.0035343,0.98847477,0.001231194
2c918086561408580156557c4b346727,0.025725381,0.005776394,0.601082808,0.367415417
2c91809b569549240156a195c1594dd9,0.995503627,0.001214855,0.00120873,0.002072788
2c91809b569549240156a191bbac4cf0,0.996172166,0.001085699,0.001062108,0.001680027
2c9180a1569549120156a1cf62d25537,0.996328137,0.001042798,0.001015423,0.001613642
2c918086561408580156553279bf6447,0.001443606,0.00166009,0.995873916,0.001022388
2c91808b564673aa0156562560887913,0.002048522,0.002579342,0.994117523,0.001254612
2c91808656140858015655782e7166f4,0.995000951,0.000907034,0.001704842,0.002387173
2c91808656140858015655782e7166fb,0.001499129,0.00193523,0.995503931,0.00106171
2c918086561408580156556dadac66be,0.006308875,0.003364962,0.989006955,0.001319208
2c91808956c74bd00156db0b22775a23,0.996177057,0.001085704,0.001057203,0.001680035
2c9180a1569549120156a192857051f5,0.996257861,0.001064586,0.001036639,0.001640914
2c91809b569549240156a195aaa24dcb,0.006781491,0.002817379,0.989306538,0.001094592
2c91809b569549240156a1cbd0da50fd,0.995529278,0.001214886,0.001182994,0.002072841
2c91809b569549240156a1c430455084,0.991754972,0.001149661,0.002240468,0.004854899
2c91809b569549240156a18333aa47b1,0.996162723,0.001091651,0.001062994,0.001682631
2c9180a65b15927e015b1a05d9271357,0.996257861,0.001064586,0.001036639,0.001640914
2c9180a1569549120156a19562735275,0.45832329,0.529367243,0.00807371,0.004235756
2c9180a1569549120156a19562735278,0.996323439,0.001042793,0.001020134,0.001613634
2c91809b569549240156a1926c7a4d2a,0.001916683,0.002507561,0.994339196,0.001236559
2c91809b569549240156a1cbd0da50f7,0.996328137,0.001042798,0.001015423,0.001613642
2c91809b569549240156a1c430455071,0.001419298,0.001592028,0.995983502,0.001005172
2c9180a1569549120156a1c10a5c544e,0.992750033,0.001287637,0.002559108,0.003403222
2c9180a1569549120156a1c10a5c5458,0.001443626,0.001646408,0.995887564,0.001022402
2c9180a65b15927e015b1a05d927135f,0.00172074,0.002699773,0.994462877,0.00111661
2c9180a1569549120156a1c10a5c5447,0.01109834,0.00398851,0.983282383,0.001630768
2c9180995afb7d84015b1a08973e44d0,0.009567943,0.003986833,0.985196614,0.00124861
2c9180995afb7d84015b1a08973e44da,0.966279385,0.026519403,0.004978588,0.002222625
2c9180845afb7f62015b1a13421340e1,0.995033619,0.000907063,0.001672067,0.002387251
2c91808956c74bd00156ff2951f60b10,0.992750033,0.001287637,0.002559108,0.003403222
2c91808b5b1590a9015b1a28c7c9186b,0.993677281,0.001244881,0.002182898,0.00289494
2c91808b5b1590a9015b1a28c7c91869,0.9920241,0.001149973,0.002213625,0.004612302
2c9180845afb7f62015b142fc4b975a0,0.010817782,0.003762875,0.984205904,0.001213439
2c91809659f86230015a3d70d0730ebb,0.99486394,0.001371549,0.001382288,0.002382223
2c91809659f86230015a3d2615867fd5,0.871987367,0.002335068,0.004704692,0.120972873
2c91808656c74c4e0156fed470cb3ccf,0.995926418,0.001250299,0.001056034,0.001767249
2c9180a25afb7ddf015b1a18e7cf6977,0.996134065,0.001109758,0.001079029,0.001677148
2c9180a25afb7ddf015b1a18e7cf6982,0.001965771,0.00353115,0.993110768,0.001392311
2c9180a25afb7ddf015b1a18e7cf6984,0.992884751,0.001189099,0.002288941,0.003637209
2c91809458d7ccb10158dec7869655c7,0.970990144,0.003260093,0.006275474,0.019474289
2c91808d58e7b6800158fdffd97d7429,0.31959227,0.661163718,0.015162669,0.004081343
2c91808d58e7b6800158fdffd97d7428,0.001594441,0.001693594,0.995683645,0.00102832
2c91809458d7ccb10158deeb3c525ac0,0.99347607,0.001135463,0.002098399,0.003290069
2c91809458d7ccb10158def13c135b59,0.996110718,0.001136837,0.001077568,0.001674877
2c91809458d7ccb10158deeb3c525abc,0.995029403,0.00090706,0.001676297,0.002387241
2c91809458d7ccb10158df10db6a5e53,0.990791695,0.001180522,0.002312109,0.005715675
2c91809458d7ccb10158def13c135b55,0.994492644,0.000953302,0.001791807,0.002762247
2c91809458d7ccb10158def8e8c35bf4,0.995523809,0.00121488,0.001188482,0.00207283
2c91809458d7ccb10158de9fe1b550bf,0.007576079,0.0219811,0.969028069,0.001414752
2c91808d58e7b6800158fe08a0fc74bd,0.582954975,0.003596524,0.007421136,0.406027365
2c9180a758e911f10158fe09a8da6e20,0.009311538,0.003879993,0.98559332,0.00121515
2c91809458d7ccb10158ded58b1e5772,0.995822186,0.001188529,0.001157329,0.001831956
2c91809458d7ccb10158ded58b1e5773,0.009399685,0.00370946,0.985688543,0.001202312
2c91809458d7ccb10158df10db6a5e4a,0.996040864,0.00112012,0.001061722,0.001777294
2c91809858d7cf0d0158decbd5364c76,0.994783163,0.001371438,0.001365306,0.002480094
2c91808358e093390158fdfb5db46e71,0.996177057,0.001085704,0.001057203,0.001680035
2c91809858d7cf0d0158de93e46545fe,0.246828893,0.741544089,0.007626096,0.004000922
2c91809858d7cf0d0158de5f3e5b3fc9,0.001949034,0.002666578,0.994148067,0.001236322
2c91809458d7ccb10158de9270504f2e,0.995029403,0.00090706,0.001676297,0.002387241
2c91809858d7cf0d0158de7a91de423d,0.431116787,0.009197366,0.55632716,0.003358687
2c91809458d7ccb10158de5869c948eb,0.994111279,0.001170523,0.001938218,0.00277998
2c91809458d7ccb10158def5e4c05baa,0.994019633,0.001024166,0.001892716,0.003063485
2c91809858d7cf0d0158dea7ce6d480d,0.99546998,0.00127448,0.001182822,0.002072718
2c91808d58e7b6800158fe04bf56747d,0.001443606,0.00166009,0.995873916,0.001022388
2c91809458d7ccb10158def5e4c05bb0,0.698279533,0.292513095,0.006126033,0.003081339
2c91808b58e456050158fde6408a3d2e,0.908624146,0.083536404,0.005362546,0.002476904
2c91808656140858015655b657df695e,0.012170017,0.004156866,0.982167621,0.001505497
2c91808656140858015655946d2a681d,0.973305111,0.002048298,0.003832983,0.020813607
2c918097570183720157058a193b21ac,0.013505596,0.004560681,0.980264938,0.001668785
2c91809458d7ccb10158de6149394991,0.98941843,0.001207771,0.003328418,0.00604538
2c91809458d7ccb10158de9270504f2c,0.002370123,0.005732372,0.99036904,0.001528465
2c91809858d7cf0d0158de881ba14437,0.001494759,0.002051686,0.995448922,0.001004633
2c91809458d7ccb10158de7fe0824c79,0.992750033,0.001287637,0.002559108,0.003403222
2c91809858d7cf0d0158de74211941a4,0.994807408,0.001459215,0.00136022,0.002373157
2c91808656c74c4e0156ffa1c1024a3a,0.006892783,0.008316927,0.983503136,0.001287154
2c91808d58e7b6800158fe0a07c874d7,0.00710249,0.011860069,0.979588504,0.001448937
2c91809858d7cf0d0158de87a93f442b,0.993552275,0.001890196,0.001589178,0.002968351
2c91808656c74c4e0156ffa1c1024a44,0.535886684,0.439733943,0.00935808,0.015021292
2c91809458d7ccb10158de8b43ae4e4a,0.993816329,0.001060534,0.001950866,0.003172271
2c91809458d7ccb10158de9fe1b550b9,0.996177057,0.001085704,0.001057203,0.001680035
2c91809858d7cf0d0158de6f48cd40ef,0.001443606,0.00166009,0.995873916,0.001022388
2c9180a758e911f10158fe0a97766e4a,0.008469624,0.010418576,0.979716566,0.001395234
2c91808b5b1590a9015b1a28c7c91865,0.001441078,0.003408136,0.994130188,0.001020598
2c9180ad5b159520015b1a2850200e32,0.950568886,0.044533131,0.003355857,0.001542125
2c91809f5afb89d4015b1a1f837325da,0.989559326,0.001220331,0.003031252,0.00618909
2c91808656c74c4e0156fedbb3093d1c,0.990158204,0.002640201,0.002449709,0.004751886
2c9180a95b159523015b1a2dec340f3b,0.992576685,0.001204684,0.002663819,0.003554811
2c91808956c74bd00156fef5842d06d5,0.993740498,0.001075613,0.0020217,0.003162189
2c91809659f86230015a3d51ff7608ec,0.990807358,0.001213172,0.002649728,0.005329742
2c9180a1569549120156a186ae074dc9,0.990230264,0.001174609,0.002936032,0.005659094
2c9180975701837201570571782c1f92,0.008018486,0.005293237,0.985206097,0.001482179
2c91809858d7cf0d0158decea75c4cdc,0.996328137,0.001042798,0.001015423,0.001613642
2c91809858d7cf0d0158decea75c4cdb,0.607733798,0.053279474,0.334908108,0.00407862
2c91809858d7cf0d0158decea75c4cd7,0.99399487,0.001031902,0.001939543,0.003033685
2c91808956c74bd001570581d1ac62e8,0.001593178,0.002484335,0.994894981,0.001027506
2c91808956c74bd001570581d1ac62e4,0.008546863,0.003404132,0.986933645,0.00111536
2c91809858d7cf0d0158df0b538053cf,0.00970428,0.004701175,0.984328142,0.001266402
2c91809458d7ccb10158de572b3948c0,0.001872545,0.002483684,0.994435688,0.001208083
2c91809b569549240156a183ba2b47be,0.995037113,0.000907067,0.001668561,0.002387259
2c91809458d7ccb10158de6bf82e4a49,0.01011863,0.003714556,0.984806975,0.001359839
2c9180a1569549120156a1912b385191,0.007813295,0.002683047,0.988410058,0.0010936
2c91809458d7ccb10158de79ee7e4bd1,0.99546441,0.001274473,0.001188411,0.002072706
2c91809458d7ccb10158de79ee7e4bc9,0.006104435,0.010174277,0.982578303,0.001142984
2c91809858d7cf0d0158df00b6de5267,0.993482721,0.001186838,0.002078855,0.003251586
2c91809a5705c4ce015705cf7b170101,0.007683139,0.002683399,0.988539719,0.001093743
2c91808956c74bd001570581d1ac62e1,0.006835847,0.013225622,0.212157056,0.767781476
2c918097570183720157054f26941d4b,0.989768115,0.00236394,0.001595076,0.006272869
2c918097570183720157057f6f362073,0.989831472,0.001179377,0.003279015,0.005710135
2c91808656c74c4e0156ff91cd20490e,0.482404148,0.004711386,0.007487605,0.505396861
2c91809b569549240156a18333a947a9,0.005807608,0.006593585,0.986445873,0.001152933
2c91809458d7ccb10158de79ee7e4bc8,0.993816329,0.001060534,0.001950866,0.003172271
2c91809b569549240156a18333aa47ad,0.001519543,0.003644894,0.993756519,0.001079043
2c9180a1569549120156a194b4a65236,0.995700257,0.001477101,0.001055794,0.001766848
2c91808956c74bd00157052e0c4d5c75,0.988946605,0.0012159,0.003618387,0.006219108
2c91809757018372015704fbe82116f9,0.994097504,0.001170507,0.001952047,0.002779942
2c91809757018372015705759b7f1fb4,0.006443684,0.003507116,0.98883006,0.00121914
2c91809757018372015704fbe82216fc,0.987898538,0.001314013,0.002533911,0.008253537
2c9180ad5b159520015b1a184d720e15,0.995858799,0.001218945,0.001131378,0.001790878
2c91808956c74bd00157058f3d9e6440,0.389864026,0.584320447,0.007638477,0.01817705
2c91808956c74bd00157058f3d9e6443,0.988436694,0.001984165,0.003480263,0.006098879
2c91808656c74c4e0156ff6f9e5c46f8,0.509362889,0.010244731,0.006000413,0.474391967
2c91808956c74bd00157058f3d9e643f,0.012529215,0.005007205,0.980914446,0.001549134
2c91809757018372015705759b7f1fbb,0.989960194,0.001201098,0.003562013,0.005276695
2c9180ad5b159520015b1a184d720e1c,0.989354182,0.001220078,0.003237932,0.006187807
2c91809757018372015704c3591a12e9,0.014432678,0.004359639,0.979494282,0.001713401
2c918097570183720157054063111c78,0.007813295,0.002683047,0.988410058,0.0010936
2c918097570183720157050e02e31891,0.996172166,0.001085699,0.001062108,0.001680027
2c91809757018372015705087e921828,0.734936711,0.004175921,0.007926965,0.252960403
2c91808956c74bd00157051495525ac5,0.665097399,0.093294155,0.23743762,0.004170826
2c91808956c74bd0015704e393f6566f,0.994887005,0.001371581,0.001359136,0.002382278
2c91809757018372015704bb045b1239,0.994327974,0.000987192,0.001824387,0.002860447
2c91808956c74bd0015704e393f65679,0.013807,0.043179294,0.940421697,0.002592009
2c91808956c74bd0015704af22bb51ce,0.993837332,0.001060557,0.001984186,0.003117926
2c91808956c74bd0015704adf48751a1,0.001922761,0.005953136,0.990761914,0.001362188
2c91808956c74bd0015704adf48751a4,0.994992785,0.000951575,0.001668487,0.002387153
2c91808956c74bd00156fff512c019df,0.001443312,0.001863177,0.995671331,0.00102218
2c91808656c74c4e0156ffc924524cce,0.994183184,0.001567994,0.001481026,0.002767796
2c91808656c74c4e0156ffc924524ccd,0.006958435,0.009148228,0.982494146,0.00139919
2c91808656c74c4e0156ffc6c2d84c73,0.995029403,0.00090706,0.001676297,0.002387241
2c91808956c74bd00156fff512c019e3,0.991259468,0.001190134,0.002321869,0.005228529
2c91809757018372015704f8c78b16c8,0.995029403,0.00090706,0.001676297,0.002387241
2c91809757018372015704f8c78b16ca,0.006234085,0.00611106,0.986438663,0.001216192
2c91808656c74c4e0156ff9e16a249e1,0.994723832,0.001371356,0.001365224,0.002539588
2c91808d5a399574015a3edcb747610e,0.99604055,0.00112012,0.001062036,0.001777294
2c91808656c74c4e0156ffd2f0ab4dca,0.979339425,0.012878775,0.005468834,0.002312967
2c91809659f86230015a3d321f8e0360,0.001499467,0.001710093,0.995728491,0.001061949
2c91809757018372015704fd27af1727,0.996328137,0.001042798,0.001015423,0.001613642
2c91809757018372015704fd27af1721,0.996328137,0.001042798,0.001015423,0.001613642
2c91808656c74c4e0156ff9e16a249e8,0.995000951,0.000907034,0.001704842,0.002387173
2c91808956c74bd00156ff919a9611c4,0.99559398,0.001253451,0.001220546,0.001932023
2c91808956c74bd00156ff919a9611cb,0.994449826,0.001102324,0.001829842,0.002618008
2c91809757018372015704f47537169f,0.993529836,0.001111421,0.00209128,0.003267462
2c91808956c74bd00156ff4fe6980dd0,0.996110718,0.001136837,0.001077568,0.001674877
2c91808956c74bd0015704d4aad5552a,0.001495469,0.001577869,0.995921552,0.00100511
2c91808956c74bd00156ff4fe6980dd5,0.006539983,0.007036828,0.985087232,0.001335957
2c91808956c74bd0015704f1646057c5,0.994543658,0.001371107,0.00137115,0.002714085
2c91808656c74c4e0156ff923d2f492a,0.99395116,0.001031857,0.001930492,0.003086491
2c91808656c74c4e0156fffc7b4851f1,0.007434721,0.004246831,0.986887636,0.001430812
2c91808656c74c4e0156fffc7b4851ef,0.993529836,0.001111421,0.00209128,0.003267462
2c91809757018372015705869759215c,0.996328137,0.001042798,0.001015423,0.001613642
2c91808656c74c4e0156fffc7b4851e6,0.995029403,0.00090706,0.001676297,0.002387241
2c91809757018372015705103d6518d2,0.99328458,0.001822835,0.00177236,0.003120226
2c91809757018372015705210a911a57,0.996204121,0.001113996,0.00103877,0.001643112
2c91808956c74bd0015704f799ad5842,0.979905383,0.001476198,0.00285,0.01576842
2c91809757018372015705210a911a53,0.996119049,0.001138963,0.001062051,0.001679937
2c91809757018372015705051e4117d0,0.993825918,0.001227245,0.002032142,0.002914695
2c91808956c74bd0015704de211a55eb,0.001499343,0.001792549,0.995646246,0.001061862
2c91808656c74c4e0156ff512cc34525,0.006173444,0.003412281,0.989296245,0.00111803
2c91808956c74bd00156ff53efdc0e1a,0.994003782,0.001031911,0.001930594,0.003033712
2c91808956c74bd00156ff53efdc0e1f,0.009215234,0.004801867,0.984365089,0.001617811
2c91808956c74bd00156ff53efdc0e23,0.994856187,0.001396203,0.001365406,0.002382204
2c91808956c74bd00156ff53efdc0e26,0.99546441,0.001274473,0.001188411,0.002072706
2c91808656c74c4e0156ff8acb844893,0.010184387,0.020117067,0.968004163,0.001694383
2c91808656c74c4e0156ff8acb84487e,0.995049916,0.001390943,0.001297016,0.002262125
2c91808656c74c4e0156ff8acb84488d,0.991281978,0.001410682,0.002654378,0.004652961
2c91808656c74c4e0156ff8acb84489a,0.992633227,0.001243588,0.002365044,0.003758141
2c91808656c74c4e0156ff9f59ac4a0b,0.987084382,0.001643247,0.00316905,0.008103321
2c91808656c74c4e0156ff9f59ac4a0d,0.006339278,0.006339416,0.986084592,0.001236714
2c91808956c74bd0015704f7beaf5862,0.991424768,0.001412896,0.002599041,0.004563294
2c91808956c74bd0015704f7beaf5868,0.9478694,0.001572895,0.003154262,0.047403443
2c91808956c74bd0015704f7beaf586b,0.98106858,0.001709743,0.002996154,0.014225523
2c91808656c74c4e0156ff512cc34512,0.995529278,0.001214886,0.001182994,0.002072841
2c91808656c74c4e0156ff512cc3451e,0.995029403,0.00090706,0.001676297,0.002387241
2c91808956c74bd00157000a131a1c49,0.994503528,0.001371052,0.001368381,0.002757039
2c91808956c74bd00156ff3c23890ceb,0.00630684,0.00368636,0.988688017,0.001318783
2c91808956c74bd00156ff3c23880ce0,0.001443626,0.001646408,0.995887564,0.001022402
2c91808956c74bd00156ff3c23890cea,0.995000951,0.000907034,0.001704842,0.002387173
2c91808656c74c4e0156ffc86bef4c97,0.594090592,0.006690098,0.027877968,0.371341342
2c91808956c74bd00157000a131b1c4d,0.994815879,0.002121039,0.00113904,0.001924042
2c91808656c74c4e0156ffe7fe7a4fe7,0.993239969,0.001161622,0.002183362,0.003415048
2c91808656c74c4e0156ffd39eaf4de9,0.994305559,0.00098717,0.001846888,0.002860382
2c91808656c74c4e0156ff9e43c349f2,0.09989216,0.005620027,0.285474228,0.609013585
2c91808656c74c4e0156ff923d2f492e,0.001904581,0.017122833,0.965341555,0.015631032
2c91808656c74c4e0156ffc924524cd2,0.00147703,0.00178195,0.99569496,0.001046059
2c91808656c74c4e0156ffc924524cd0,0.994472578,0.001438347,0.001375183,0.002713891
2c9180865614085801565404924957c4,0.993485041,0.001111371,0.002079255,0.003324334
2c91808b564673aa0156481d6e0f0974,0.00196921,0.005402735,0.99123296,0.001395095
2c91808956c74bd00157050ae2d159f0,0.996134065,0.001109758,0.001079029,0.001677148
2c918097570183720157050cef091866,0.996110718,0.001136837,0.001077568,0.001674877
2c9180865614085801565404924957aa,0.995915632,0.001161945,0.001131443,0.00179098
2c9180865614085801565404924957af,0.001940693,0.002965455,0.99371896,0.001374892
2c91808656c74c4e0156ff57a9784578,0.995029403,0.00090706,0.001676297,0.002387241
2c91808656140858015654049249579e,0.01643214,0.047894283,0.932798532,0.002875045
2c91808656c74c4e0156d628b5a41c96,0.995029403,0.00090706,0.001676297,0.002387241
2c91808656c74c4e0156d628b5a41c97,0.007503305,0.01500479,0.976090743,0.001401163
2c91808956c74bd00156d611b9391ebe,0.002130695,0.002964891,0.993529784,0.00137463
2c918086561408580156540492495797,0.008837846,0.006839863,0.982620658,0.001701632
2c91808656c74c4e0156d628b5a41c93,0.006114362,0.006440375,0.986195732,0.001249531
2c918086561408580156540492495796,0.995037113,0.000907067,0.001668561,0.002387259
2c918097570183720157057164001f84,0.996191378,0.001125634,0.001066949,0.001616039
2c91808956c74bd00156d640a69f20d9,0.996034784,0.001122743,0.001111918,0.001730555
2c91808656c74c4e0156d647e32e1df6,0.995029403,0.00090706,0.001676297,0.002387241
2c91808656c74c4e0156ff55e8f1455b,0.001443606,0.00166009,0.995873916,0.001022388
2c91808656c74c4e0156d647e32e1df5,0.007835189,0.008845031,0.981900803,0.001418977
2c91808956c74bd00156ffa760a11329,0.471137605,0.45358156,0.069881469,0.005399365
2c91808956c74bd00157053c403a5db7,0.00654201,0.002686485,0.989676504,0.001095001
2c91808956c74bd0015705074da45959,0.993069969,0.0011868,0.002193273,0.003549958
2c91808956c74bd0015704e06cde5616,0.006022764,0.004578438,0.988167986,0.001230812
2c91809757018372015705759b7f1fbe,0.983988965,0.001677023,0.004445394,0.009888618
2c918097570183720157055fc8931e23,0.99559398,0.001253451,0.001220546,0.001932023
2c91808956c74bd00156ff6231f20ede,0.352642429,0.004867343,0.185855373,0.456634854
2c91808956c74bd001570578d996625d,0.002130695,0.002964891,0.993529784,0.00137463
2c91808956c74bd00157055486ba5f19,0.001499129,0.00193523,0.995503931,0.00106171
2c9180975701837201570583e1b020bf,0.009705824,0.004542855,0.984484717,0.001266604
2c9180a1569549120156a180048f4c13,0.001440884,0.00354279,0.993995867,0.00102046
2c9180ad5b1592f7015b1a24d0f7130f,0.007787341,0.003530695,0.987466426,0.001215537
2c918097570183720157050e1b7118a1,0.005513262,0.004034202,0.989339038,0.001113498
2c9180975701837201570560d1731e39,0.994992785,0.000951575,0.001668487,0.002387153
